cd_acao;cd_acao_rdz;nm_empresa;setor_economico;subsetor;segmento;cnpj;dt_abertura;matriz.empresaMatriz;cd_cnae_principal;de_cnae_principal;de_ramo_atividade;de_setor;endereco_cep;endereco_municipio;endereco_uf;endereco_regiao;endereco_mesorregiao;situacao_cadastral;nivel_atividade;empresa_porte;saude_tributaria;optante_simples;optante_simei
ELETK659;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
ELETK525;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
ELETK410;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
ELETJ499;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
ELETX309;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
ELETJ519;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
ELETW415;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
ELETV444;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
ELETA429;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
ELETL497;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
ELETX470;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
ELETL440;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
ELETK420;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
ELETX452;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
ELETK430;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
ELETW400;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
ELETV455;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
ELETW360;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
ELETK460;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
ELETV499;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
ELETV430;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
ELETV489;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
ELETW459;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
ELETV484;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
ELETW474;ELET;ELETROBRAS;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1180000126;1966-08-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70730524,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
LIPR3;LIPR;ELETROPAR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1104937000170;1996-02-06;True;7020400,0;ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL EXCETO CONSULTORIA TECNICA ESPECIFICA;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;20071003,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;MEDIA;CINZA;False;False
EMAE4;EMAE;EMAE;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;2302101000142;1997-12-22;True;3511501,0;GERACAO DE ENERGIA ELETRICA;ENERGIA;INDUSTRIA;4576010,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERMELHO;False;False
ENBR3;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRX214;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRL230;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRL239;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRK250;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRL224;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRK230;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRK240;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRJ230;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRK225;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRW205;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRX220;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRW225;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRK245;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRV225;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRJ225;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRX224;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRM230;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRW200;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRK235;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRW235;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRW215;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRW220;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRW230;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRL259;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRQ240;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRJ220;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRW210;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRJ235;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRK220;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRK215;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRJ215;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRV230;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRJ245;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRJ240;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRV235;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRV160;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRJ250;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRJ210;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ENBRX230;ENBR;ENERGIAS BR;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;3983431000103;2000-07-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5069900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
