ticker;nm_empresa;cnpj;setor_economico;subsetor;segmento;dt_abertura;matriz.empresaMatriz;cd_cnae_principal;de_cnae_principal;de_ramo_atividade;de_setor;endereco_cep;endereco_municipio;endereco_uf;endereco_regiao;endereco_mesorregiao;situacao_cadastral;nivel_atividade;empresa_porte;saude_tributaria;optante_simples;optante_simei
;ENERSUL;;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;;;;;;;;;;;;;;;;;
ENEV3;ENEVA;4423567000121;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;2001-05-04;True;600001,0;EXTRACAO DE PETROLEO E GAS NATURAL;MINERACAO;INDUSTRIA;22250040,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;VERDE;False;False
EGIE3;ENGIE BRASIL;2474103000119;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1998-04-17;True;3511501,0;GERACAO DE ENERGIA ELETRICA;ENERGIA;INDUSTRIA;88025255,0;FLORIANOPOLIS;SC;SUL;GRANDE FLORIANOPOLIS;ATIVA;ALTO;GRANDE;CINZA;False;False
EQPA3, EQPA5, EQPA6, EQPA7;EQTL PARA;4895728000180;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1969-11-07;True;3514000,0;DISTRIBUICAO DE ENERGIA ELETRICA;ENERGIA;INDUSTRIA;66823010,0;BELEM;PA;NORTE;METROPOLITANA DE BELEM;ATIVA;ALTO;GRANDE;VERDE;False;False
;EQTLMARANHAO;;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;;;;;;;;;;;;;;;;;
EQTL3;EQUATORIAL;3220438000173;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1999-06-16;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;65000000,0;SAO LUIS;MA;NORDESTE;NORTE MARANHENSE;ATIVA;ALTO;GRANDE;VERDE;False;False
;ESCELSA;;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;;;;;;;;;;;;;;;;;
;FGENERGIA;;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;;;;;;;;;;;;;;;;;
GEPA3, GEPA4;GER PARANAP;2998301000181;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1999-02-22;True;3511501,0;GERACAO DE ENERGIA ELETRICA;ENERGIA;INDUSTRIA;4551060,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
;ITAPEBI;;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;;;;;;;;;;;;;;;;;
;LIGHT;;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;;;;;;;;;;;;;;;;;
LIGT3;LIGHT S/A;3378521000175;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1999-08-30;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;20080002,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;VERDE;False;False
NEOE3;NEOENERGIA;1083200000118;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1996-02-29;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;22210906,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;VERMELHO;False;False
OMGE3;OMEGA GER;9149503000106;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;2007-09-26;True;6463800,0;OUTRAS SOCIEDADES DE PARTICIPACAO EXCETO HOLDINGS;BENS DE CAPITAL;SERVICOS;30190130,0;BELO HORIZONTE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA;ALTO;GRANDE;VERMELHO;False;False
;PAUL F LUZ;;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;;;;;;;;;;;;;;;;;
PRMN3B;PROMAN;2291077000193;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1997-12-10;True;3511501,0;GERACAO DE ENERGIA ELETRICA;ENERGIA;INDUSTRIA;22461002,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;CINZA;False;False
REDE3;REDE ENERGIA;61584140000149;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1966-08-17;True;3514000,0;DISTRIBUICAO DE ENERGIA ELETRICA;ENERGIA;INDUSTRIA;36770901,0;CATAGUASES;MG;SUDESTE;ZONA DA MATA;ATIVA;ALTO;GRANDE;CINZA;False;False
RNEW11, RNEW4, RNEW3;RENOVA;8534605000174;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;2006-12-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;4707000,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;CINZA;False;False
STKF3;STATKRAFT;622416000141;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1995-05-25;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;88032005,0;FLORIANOPOLIS;SC;SUL;GRANDE FLORIANOPOLIS;ATIVA;ALTO;GRANDE;CINZA;False;False
;STO ANTONIO;;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;;;;;;;;;;;;;;;;;
TAEE11, TAEE3, TAEE4;TAESA;7859971000130;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;2006-01-31;True;3512300,0;TRANSMISSAO DE ENERGIA ELETRICA;ENERGIA;INDUSTRIA;22640101,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;VERMELHO;False;False
;TERMOPE;;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;;;;;;;;;;;;;;;;;
;TERM. PE III;;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;;;;;;;;;;;;;;;;;
TRPL3, TRPL4;TRAN PAULIST;2998611000104;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1999-02-22;True;3512300,0;TRANSMISSAO DE ENERGIA ELETRICA;ENERGIA;INDUSTRIA;4794000,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERMELHO;False;False
UPKP3B;UPTICK;2162616000194;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;1997-10-06;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;22775904,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;CINZA;False;False
CASN4, CASN3;CASAN;82508433000117;UTILIDADE PÚBLICA;ÁGUA E SANEAMENTO;ÁGUA E SANEAMENTO;1971-07-27;True;3600601,0;CAPTACAO TRATAMENTO E DISTRIBUICAO DE AGUA;SERVICOS DE SANEAMENTO BASICO;SERVICOS;88020010,0;FLORIANOPOLIS;SC;SUL;GRANDE FLORIANOPOLIS;ATIVA;ALTO;GRANDE;CINZA;False;False
CSMG3;COPASA;17281106000103;UTILIDADE PÚBLICA;ÁGUA E SANEAMENTO;ÁGUA E SANEAMENTO;1966-08-24;True;3600601,0;CAPTACAO TRATAMENTO E DISTRIBUICAO DE AGUA;SERVICOS DE SANEAMENTO BASICO;SERVICOS;30330270,0;BELO HORIZONTE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA;ALTO;GRANDE;VERMELHO;False;False
IGSN3;IGUA SA;8159965000133;UTILIDADE PÚBLICA;ÁGUA E SANEAMENTO;ÁGUA E SANEAMENTO;2006-07-04;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;4547005,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
SBSP3;SABESP;43776517000180;UTILIDADE PÚBLICA;ÁGUA E SANEAMENTO;ÁGUA E SANEAMENTO;1973-10-08;True;3600601,0;CAPTACAO TRATAMENTO E DISTRIBUICAO DE AGUA;SERVICOS DE SANEAMENTO BASICO;SERVICOS;5429000,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
SAPR4, SAPR3, SAPR11;SANEPAR;76484013000145;UTILIDADE PÚBLICA;ÁGUA E SANEAMENTO;ÁGUA E SANEAMENTO;1968-01-26;True;3600601,0;CAPTACAO TRATAMENTO E DISTRIBUICAO DE AGUA;SERVICOS DE SANEAMENTO BASICO;SERVICOS;80215100,0;CURITIBA;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA;ALTO;GRANDE;VERMELHO;False;False
;SANESALTO;;UTILIDADE PÚBLICA;ÁGUA E SANEAMENTO;ÁGUA E SANEAMENTO;;;;;;;;;;;;;;;;;
CEGR3;CEG;33938119000169;UTILIDADE PÚBLICA;GÁS;GÁS;1970-01-15;True;3520402,0;DISTRIBUICAO DE COMBUSTIVEIS GASOSOS POR REDES URBANAS;ENERGIA;INDUSTRIA;22640907,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;VERDE;False;False
CGAS3, CGAS5;COMGAS;61856571000117;UTILIDADE PÚBLICA;GÁS;GÁS;1972-06-12;True;3520402,0;DISTRIBUICAO DE COMBUSTIVEIS GASOSOS POR REDES URBANAS;ENERGIA;INDUSTRIA;4538132,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
ABCB4;ABC BRASIL;28195667000106;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;1983-12-30;True;6422100,0;BANCOS MULTIPLOS COM CARTEIRA COMERCIAL;BENS DE CAPITAL;SERVICOS;1453000,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;CINZA;False;False
RPAD3, RPAD5, RPAD6;ALFA HOLDING;17167396000169;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;1966-08-10;True;6461100,0;HOLDINGS DE INSTITUICOES FINANCEIRAS;BENS DE CAPITAL;SERVICOS;1418000,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERMELHO;False;False
BRIV3, BRIV4;ALFA INVEST;60770336000165;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;1966-08-30;True;6432800,0;BANCOS DE INVESTIMENTO;BENS DE CAPITAL;SERVICOS;1418000,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
BAZA3;AMAZONIA;4902979000144;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;1967-12-19;True;6421200,0;BANCOS COMERCIAIS;BENS DE CAPITAL;SERVICOS;66017000,0;BELEM;PA;NORTE;METROPOLITANA DE BELEM;ATIVA;ALTO;GRANDE;VERDE;False;False
BMGB4;BANCO BMG;61186680000174;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;1966-07-20;True;6422100,0;BANCOS MULTIPLOS COM CARTEIRA COMERCIAL;BENS DE CAPITAL;SERVICOS;4543900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;CINZA;False;False
BIDI3, BIDI11, BIDI4;BANCO INTER;416968000101;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;1995-02-01;True;6422100,0;BANCOS MULTIPLOS COM CARTEIRA COMERCIAL DISPENSADA;BENS DE CAPITAL;SERVICOS;30190131,0;BELO HORIZONTE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA;ALTO;GRANDE;AMARELA;False;False
BPAN4;BANCO PAN;59285411000113;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;1966-08-23;True;6422100,0;BANCOS MULTIPLOS COM CARTEIRA COMERCIAL;BENS DE CAPITAL;SERVICOS;1310100,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERMELHO;False;False
BGIP3, BGIP4;BANESE;13009717000146;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;1966-09-09;True;6422100,0;BANCOS MULTIPLOS COM CARTEIRA COMERCIAL;BENS DE CAPITAL;SERVICOS;49040840,0;ARACAJU;SE;NORDESTE;LESTE SERGIPANO;ATIVA;ALTO;GRANDE;VERDE;False;False
BEES3, BEES4;BANESTES;28127603000178;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;1966-08-08;True;6422100,0;BANCOS MULTIPLOS COM CARTEIRA COMERCIAL;BENS DE CAPITAL;SERVICOS;29010930,0;VITORIA;ES;SUDESTE;CENTRAL ESPIRITO SANTENSE;ATIVA;ALTO;GRANDE;VERDE;False;False
BPAR3;BANPARA;4913711000108;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;1966-09-29;True;6422100,0;BANCOS MULTIPLOS COM CARTEIRA COMERCIAL;BENS DE CAPITAL;SERVICOS;66010000,0;BELEM;PA;NORTE;METROPOLITANA DE BELEM;ATIVA;ALTO;GRANDE;VERDE;False;False
BRSR6, BRSR5, BRSR3;BANRISUL;92702067000196;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;1969-08-12;True;6422100,0;BANCOS MULTIPLOS COM CARTEIRA COMERCIAL;BENS DE CAPITAL;SERVICOS;90010040,0;PORTO ALEGRE;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA;ALTO;GRANDE;CINZA;False;False
BBDC4, BBDC3;BRADESCO;60746948000112;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;1943-03-02;True;6422100,0;BANCOS MULTIPLOS COM CARTEIRA COMERCIAL;BENS DE CAPITAL;SERVICOS;6029900,0;OSASCO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;CINZA;False;False
BBAS11, BBAS12, BBAS3;BRASIL;191;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;1966-08-01;True;6422100,0;BANCOS MULTIPLOS COM CARTEIRA COMERCIAL;BENS DE CAPITAL;SERVICOS;70040912,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
BSLI4, BSLI3;BRB BANCO;208000100;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;1966-08-04;True;6422100,0;BANCOS MULTIPLOS COM CARTEIRA COMERCIAL;BENS DE CAPITAL;SERVICOS;70040250,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;VERDE;False;False
BPAC11, BPAC3, BPAC5;BTGP BANCO;30306294000145;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;1979-06-05;True;6422100,0;BANCOS MULTIPLOS COM CARTEIRA COMERCIAL;BENS DE CAPITAL;SERVICOS;22250911,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;VERDE;False;False
IDVL3, IDVL4;INDUSVAL;61024352000171;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;1967-04-10;True;6421200,0;BANCOS COMERCIAIS;BENS DE CAPITAL;SERVICOS;4543000,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERMELHO;False;False
ITSA3, ITSA4;ITAUSA;61532644000115;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;1966-08-04;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;1310200,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERMELHO;False;False
ITUB3, ITUB4;ITAUUNIBANCO;60872504000123;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;1965-12-31;True;6431000,0;BANCOS MULTIPLOS SEM CARTEIRA COMERCIAL;BENS DE CAPITAL;SERVICOS;4344902,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
BMEB3, BMEB4;MERC BRASIL;17184037000110;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;1966-09-28;True;6422100,0;BANCOS MULTIPLOS COM CARTEIRA COMERCIAL;BENS DE CAPITAL;SERVICOS;30160912,0;BELO HORIZONTE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA;ALTO;GRANDE;VERDE;False;False
BMIN3, BMIN4;MERC INVEST;34169557000172;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;1973-04-23;True;6432800,0;BANCOS DE INVESTIMENTO;BENS DE CAPITAL;SERVICOS;30160912,0;BELO HORIZONTE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA;ALTO;GRANDE;AMARELA;False;False
BNBR3;NORD BRASIL;7237373000120;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;1966-09-29;True;6422100,0;BANCOS MULTIPLOS COM CARTEIRA COMERCIAL;BENS DE CAPITAL;SERVICOS;60743902,0;FORTALEZA;CE;NORDESTE;METROPOLITANA DE FORTALEZA;ATIVA;ALTO;GRANDE;CINZA;False;False
;PARANA;;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;;;;;;;;;;;;;;;;;
PINE3, PINE4;PINE;62144175000120;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;1968-07-25;True;6422100,0;BANCOS MULTIPLOS COM CARTEIRA COMERCIAL;BENS DE CAPITAL;SERVICOS;4543000,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
SANB4, SANB3, SANB11;SANTANDER BR;90400888000142;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;1985-08-12;True;6422100,0;BANCOS MULTIPLOS COM CARTEIRA COMERCIAL;BENS DE CAPITAL;SERVICOS;4543011,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
CRIV3, CRIV4;ALFA FINANC;17167412000113;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;SOC. CRÉDITO E FINANCIAMENTO;1966-09-23;True;6436100,0;SOCIEDADES DE CREDITO FINANCIAMENTO E INVESTIMENTO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;1418000,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERMELHO;False;False
FNCN3;FINANSINOS;91669747000192;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;SOC. CRÉDITO E FINANCIAMENTO;1966-08-12;True;6436100,0;SOCIEDADES DE CREDITO FINANCIAMENTO E INVESTIMENTO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;93510365,0;NOVO HAMBURGO;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA;ALTO;PEQUENA;VERDE;False;False
MERC3, MERC4;MERC FINANC;33040601000187;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;SOC. CRÉDITO E FINANCIAMENTO;1972-11-30;True;6436100,0;SOCIEDADES DE CREDITO FINANCIAMENTO E INVESTIMENTO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;30160912,0;BELO HORIZONTE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA;ALTO;GRANDE;VERMELHO;False;False
;BRADESCO LSG;;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;SOC. ARRENDAMENTO MERCANTIL;;;;;;;;;;;;;;;;;
;BV LEASING;;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;SOC. ARRENDAMENTO MERCANTIL;;;;;;;;;;;;;;;;;
;DIBENS LSG;;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;SOC. ARRENDAMENTO MERCANTIL;;;;;;;;;;;;;;;;;
;BRAZIL REALT;;FINANCEIRO;SECURITIZADORAS DE RECEBÍVEIS;SECURITIZADORAS DE RECEBÍVEIS;;;;;;;;;;;;;;;;;
;BRAZILIAN SC;;FINANCEIRO;SECURITIZADORAS DE RECEBÍVEIS;SECURITIZADORAS DE RECEBÍVEIS;;;;;;;;;;;;;;;;;
;BRC SECURIT;;FINANCEIRO;SECURITIZADORAS DE RECEBÍVEIS;SECURITIZADORAS DE RECEBÍVEIS;;;;;;;;;;;;;;;;;
;BRPR 56 SEC;;FINANCEIRO;SECURITIZADORAS DE RECEBÍVEIS;SECURITIZADORAS DE RECEBÍVEIS;;;;;;;;;;;;;;;;;
;CIBRASEC;;FINANCEIRO;SECURITIZADORAS DE RECEBÍVEIS;SECURITIZADORAS DE RECEBÍVEIS;;;;;;;;;;;;;;;;;
;ECO SEC AGRO;;FINANCEIRO;SECURITIZADORAS DE RECEBÍVEIS;SECURITIZADORAS DE RECEBÍVEIS;;;;;;;;;;;;;;;;;
GAFL-CRA02B0;GAIA AGRO;14876090000193;FINANCEIRO;SECURITIZADORAS DE RECEBÍVEIS;SECURITIZADORAS DE RECEBÍVEIS;2012-01-09;True;6492100,0;SECURITIZACAO DE CREDITOS;BENS DE CAPITAL;SERVICOS;4544050,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;MEDIA;CINZA;False;False
;GAIA SECURIT;;FINANCEIRO;SECURITIZADORAS DE RECEBÍVEIS;SECURITIZADORAS DE RECEBÍVEIS;;;;;;;;;;;;;;;;;
;OCTANTE SEC;;FINANCEIRO;SECURITIZADORAS DE RECEBÍVEIS;SECURITIZADORAS DE RECEBÍVEIS;;;;;;;;;;;;;;;;;
;PDG SECURIT;;FINANCEIRO;SECURITIZADORAS DE RECEBÍVEIS;SECURITIZADORAS DE RECEBÍVEIS;;;;;;;;;;;;;;;;;
;POLO CAP SEC;;FINANCEIRO;SECURITIZADORAS DE RECEBÍVEIS;SECURITIZADORAS DE RECEBÍVEIS;;;;;;;;;;;;;;;;;
;RBCAPITALRES;;FINANCEIRO;SECURITIZADORAS DE RECEBÍVEIS;SECURITIZADORAS DE RECEBÍVEIS;;;;;;;;;;;;;;;;;
APCS-CRI05B0;TRUESEC;12130744000100;FINANCEIRO;SECURITIZADORAS DE RECEBÍVEIS;SECURITIZADORAS DE RECEBÍVEIS;2010-06-14;True;6492100,0;SECURITIZACAO DE CREDITOS;BENS DE CAPITAL;SERVICOS;4506905,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;CINZA;False;False
;VERTCIASEC;;FINANCEIRO;SECURITIZADORAS DE RECEBÍVEIS;SECURITIZADORAS DE RECEBÍVEIS;;;;;;;;;;;;;;;;;
;WTORRE PIC;;FINANCEIRO;SECURITIZADORAS DE RECEBÍVEIS;SECURITIZADORAS DE RECEBÍVEIS;;;;;;;;;;;;;;;;;
;BNDESPAR;;FINANCEIRO;SERVIÇOS FINANCEIROS DIVERSOS;GESTÃO DE RECURSOS E INVESTIMENTOS;;;;;;;;;;;;;;;;;
;BRAZILIAN FR;;FINANCEIRO;SERVIÇOS FINANCEIROS DIVERSOS;GESTÃO DE RECURSOS E INVESTIMENTOS;;;;;;;;;;;;;;;;;
GPIV33;GP INVEST;7857850000150;FINANCEIRO;SERVIÇOS FINANCEIROS DIVERSOS;GESTÃO DE RECURSOS E INVESTIMENTOS;;;;;;;;;;;;;;;;;
IDNT3;IDEIASNET;2365069000144;FINANCEIRO;SERVIÇOS FINANCEIROS DIVERSOS;GESTÃO DE RECURSOS E INVESTIMENTOS;1998-02-11;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;13086510,0;CAMPINAS;SP;SUDESTE;CAMPINAS;ATIVA;ALTO;GRANDE;VERDE;False;False
PPLA11;PPLA;15073274000188;FINANCEIRO;SERVIÇOS FINANCEIROS DIVERSOS;GESTÃO DE RECURSOS E INVESTIMENTOS;;;;;;;;;;;;;;;;;
B3SA3;B3;9346601000125;FINANCEIRO;SERVIÇOS FINANCEIROS DIVERSOS;SERVIÇOS FINANCEIROS DIVERSOS;2007-12-21;True;6611803,0;BOLSA DE MERCADORIAS E FUTUROS;BENS DE CAPITAL;SERVICOS;1010901,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
CIEL3;CIELO;1027058000191;FINANCEIRO;SERVIÇOS FINANCEIROS DIVERSOS;SERVIÇOS FINANCEIROS DIVERSOS;1995-12-27;True;6613400,0;ADMINISTRACAO DE CARTOES DE CREDITO;BENS DE CAPITAL;SERVICOS;6455030,0;BARUERI;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
BRGE11, BRGE12, BRGE3, BRGE5, BRGE6, BRGE7, BRGE8;ALFA CONSORC;17193806000146;FINANCEIRO;PREVIDÊNCIA E SEGUROS;SEGURADORAS;1966-09-27;True;6461100,0;HOLDINGS DE INSTITUICOES FINANCEIRAS;BENS DE CAPITAL;SERVICOS;1418000,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;CINZA;False;False
BBSE3;BBSEGURIDADE;17344597000194;FINANCEIRO;PREVIDÊNCIA E SEGUROS;SEGURADORAS;2012-12-27;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;70040912,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;CINZA;False;False
IRBR3;IRBBRASIL RE;33376989000191;FINANCEIRO;PREVIDÊNCIA E SEGUROS;SEGURADORAS;1966-09-14;True;6530800,0;RESSEGUROS;BENS DE CAPITAL;SERVICOS;20020901,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;CINZA;False;False
